release_year,genres
2017,"['Action', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie', 'Racing']"
2017,"['Action', 'Free to Play', 'Indie']"
2017,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2017,"['Indie', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'Casual', 'Simulation']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'RPG']"
2017,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
2019,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2017,"['Adventure', 'Indie', 'Racing', 'Strategy', 'Early Access']"
2017,"['Indie', 'Simulation']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Adventure', 'Indie', 'Early Access']"
2017,"['Racing', 'Simulation']"
2017,['Indie']
2017,"['Action', 'Casual', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Action', 'Indie', 'Strategy']"
2017,"['Action', 'Adventure']"
2017,"['Action', 'Indie', 'Early Access']"
2017,"['Action', 'Adventure']"
2017,"['Action', 'RPG']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Simulation', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Audio Production', 'Software Training', 'Utilities', 'Video Production']"
2017,"['Casual', 'Simulation']"
2017,"['Casual', 'Simulation']"
2017,"['Design &amp; Illustration', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production']"
2017,"['Casual', 'Simulation']"
2017,"['Casual', 'Simulation']"
2017,"['Action', 'Free to Play']"
2014,"['Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2017,['Adventure']
2017,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2017,"['Action', 'Adventure', 'Free to Play']"
2017,"['Casual', 'Indie']"
2017,"['Adventure', 'Indie', 'Racing', 'Simulation', 'Early Access']"
2017,"['Casual', 'Strategy']"
2017,['Simulation']
2017,"['Casual', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Early Access']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['RPG', 'Strategy']"
2017,"['RPG', 'Strategy']"
2017,"['RPG', 'Strategy']"
2017,"['RPG', 'Strategy']"
2017,"['Action', 'Casual', 'Indie', 'Racing']"
2017,"['Indie', 'Strategy']"
2017,['RPG']
2017,['Indie']
2017,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'RPG']"
2017,"['Action', 'Adventure']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,"['Casual', 'Indie']"
2017,"['Adventure', 'Simulation']"
2017,"['Action', 'Casual', 'Strategy']"
2017,"['Free to Play', 'Indie']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Action', 'Indie', 'Early Access']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['RPG', 'Strategy']"
2017,"['Action', 'Early Access']"
2017,"['RPG', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Adventure', 'Casual', 'RPG']"
2017,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2017,"['Adventure', 'Indie']"
2017,"['Indie', 'Simulation']"
2017,"['Casual', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Casual', 'Indie', 'Simulation']"
2017,"['Action', 'Indie', 'Racing', 'Simulation', 'Early Access']"
2017,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2017,['Indie']
2017,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2017,['Adventure']
2017,"['Action', 'Casual', 'Indie', 'Simulation']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,"['Adventure', 'Free to Play', 'Indie']"
2017,['Casual']
2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Simulation', 'Strategy']"
2010,"['Action', 'Free to Play', 'Strategy']"
2017,['Indie']
2017,"['Action', 'Free to Play', 'Massively Multiplayer']"
2017,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Action', 'Adventure', 'RPG']"
2017,"['Action', 'Free to Play', 'Indie', 'Early Access']"
2017,"['Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
2017,"['Action', 'Casual']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Casual', 'Strategy']"
2017,"['Adventure', 'Casual', 'Indie', 'Strategy']"
2017,['Sports']
2017,['Sports']
2017,"['Action', 'Adventure', 'Casual', 'RPG']"
2018,"['Indie', 'Simulation', 'Strategy']"
2017,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']"
2017,['Action']
2017,"['Casual', 'Indie', 'RPG']"
2017,"['Animation &amp; Modeling', 'Design &amp; Illustration']"
2017,"['Indie', 'Strategy']"
2017,"['Adventure', 'Simulation']"
2017,"['Adventure', 'Casual', 'Indie', 'Strategy']"
2017,['Action']
2017,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2017,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']"
2017,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,['Action']
2017,"['Casual', 'Indie', 'Simulation']"
2017,['Action']
2017,"['Action', 'Indie']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,['Video Production']
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,['Utilities']
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'Indie', 'Simulation']"
2017,"['Adventure', 'Indie']"
2017,"['Casual', 'Indie', 'Sports']"
2017,"['Casual', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Adventure']"
2017,"['Casual', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie', 'RPG']"
2017,"['Adventure', 'Strategy']"
2017,"['Adventure', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Casual', 'Free to Play']"
2017,"['Action', 'Indie', 'Simulation']"
2017,"['Adventure', 'Casual']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
2017,"['Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Indie', 'Early Access']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Action', 'Adventure', 'Indie', 'RPG']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,['Design &amp; Illustration']
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,['Strategy']
2017,['Indie']
2017,"['Free to Play', 'Simulation', 'Strategy']"
2017,"['Simulation', 'Sports', 'Strategy']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Indie']"
2017,['Racing']
2017,['Racing']
2017,['Racing']
2017,"['Indie', 'RPG', 'Strategy']"
2017,['Racing']
2017,"['Simulation', 'Strategy']"
2017,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2017,['Indie']
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2017,"['Adventure', 'Casual', 'RPG']"
2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Casual', 'Free to Play', 'Indie']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,"['Action', 'Casual']"
2017,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
2017,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie', 'Strategy']"
2017,"['Adventure', 'Indie', 'RPG']"
1995,"['Action', 'Adventure', 'Strategy']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,['Action']
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,"['Indie', 'RPG', 'Simulation', 'Early Access']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Action', 'Casual', 'Indie', 'Racing']"
2017,['Indie']
2017,['Casual']
2017,"['Action', 'Indie']"
2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Casual', 'Indie']"
2017,['Casual']
2017,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2017,['Simulation']
2017,['Simulation']
2017,"['Action', 'Indie', 'Strategy']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,"['Racing', 'Simulation']"
2017,"['Action', 'Indie', 'Strategy']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Indie', 'Sports', 'Early Access']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,['Indie']
2017,"['Indie', 'Strategy']"
2017,['Action']
2016,"['Action', 'Casual', 'Indie']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']"
2017,"['Indie', 'Strategy']"
2017,"['Adventure', 'Casual']"
1996,['Action']
2017,"['Action', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,['Strategy']
2017,"['Action', 'Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,['Simulation']
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Free to Play', 'Indie', 'Strategy', 'Early Access']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Indie', 'Early Access']"
2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,['Strategy']
2017,"['Action', 'Indie']"
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Casual', 'Indie', 'RPG', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Massively Multiplayer', 'RPG', 'Early Access']"
2017,['RPG']
2017,['Simulation']
2017,['Simulation']
2017,"['Casual', 'Indie']"
2017,['Simulation']
2017,['Simulation']
2017,"['Action', 'Adventure', 'Indie']"
2017,"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,['Simulation']
2017,['Simulation']
2017,"['Simulation', 'Strategy']"
2017,"['Simulation', 'Strategy']"
2017,"['Action', 'Casual', 'Indie', 'Racing']"
2017,"['Action', 'Casual', 'Indie', 'Racing']"
2017,"['Indie', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Action', 'Free to Play', 'Indie']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,"['Casual', 'Indie']"
2017,['Strategy']
2017,"['Casual', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Action', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Indie', 'Simulation']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2017,"['Indie', 'Simulation']"
2017,"['Indie', 'Simulation']"
2017,"['Adventure', 'Indie']"
2008,"['Action', 'Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Free to Play', 'Indie', 'Strategy']"
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Free to Play', 'Simulation']"
2017,['Action']
2017,['Action']
2017,['Action']
2017,"['Adventure', 'Indie']"
2017,['RPG']
2017,['Strategy']
2017,['Strategy']
2017,"['Action', 'Casual', 'Indie', 'Early Access']"
2017,['Adventure']
2017,"['Simulation', 'Sports']"
2017,"['Action', 'Free to Play', 'Indie']"
2017,"['Simulation', 'Sports']"
2017,"['Simulation', 'Sports']"
2017,"['Simulation', 'Sports']"
2017,['Action']
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2017,"['Action', 'Indie', 'Early Access']"
2017,"['Action', 'Adventure', 'Indie', 'Early Access']"
2016,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2017,"['Action', 'Early Access']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,['Action']
2017,['Action']
2017,['Action']
2017,['Action']
2017,['Action']
2017,"['Adventure', 'Indie']"
2017,"['Casual', 'Simulation']"
2017,"['Casual', 'Simulation']"
2017,"['Casual', 'Simulation']"
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['Indie']
2017,"['Casual', 'Simulation']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Casual', 'Strategy']"
2017,['RPG']
2017,"['Casual', 'Indie', 'Simulation']"
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['RPG']
2017,['Simulation']
2017,"['Adventure', 'Casual', 'Indie']"
2017,['Indie']
2017,['Action']
2017,"['Indie', 'RPG']"
2017,"['Action', 'Indie', 'Sports', 'Early Access']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2017,['Indie']
2017,"['Casual', 'Indie', 'Sports', 'Early Access']"
2017,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2017,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2017,"['Action', 'Free to Play', 'RPG']"
2017,"['Adventure', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,['Casual']
2017,"['Action', 'Indie']"
2017,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Action', 'Free to Play', 'Indie']"
2017,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'Strategy', 'Early Access']"
2017,"['Action', 'Adventure', 'Indie', 'Strategy']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Action', 'Indie', 'Racing']"
2017,['Casual']
2017,"['Indie', 'Simulation']"
2017,"['Simulation', 'Strategy']"
2017,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
2017,"['Adventure', 'Casual']"
2017,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']"
2017,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2017,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2017,['Action']
2017,"['Action', 'Strategy', 'Early Access']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2017,"['Action', 'Casual', 'Indie']"
2017,"['Adventure', 'Casual', 'Indie', 'RPG']"
2017,['Indie']
2017,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2017,"['Indie', 'Simulation', 'Strategy']"
2017,['Indie']
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Casual']"
2017,"['Design &amp; Illustration', 'Web Publishing']"
2017,"['Design &amp; Illustration', 'Web Publishing']"
2017,['Casual']
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,['Casual']
2018,"['Action', 'Indie']"
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,['Indie']
2017,"['Action', 'Free to Play']"
2017,"['Adventure', 'Indie', 'RPG']"
2017,"['Simulation', 'Sports']"
2017,['Simulation']
2017,['Simulation']
2017,['Indie']
2017,['Indie']
2017,"['Action', 'RPG', 'Early Access']"
2017,"['Casual', 'Indie']"
2017,"['Action', 'Casual', 'Indie']"
2017,['Adventure']
2017,['Action']
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,['Action']
2017,"['Action', 'Indie', 'Massively Multiplayer']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']"
2017,['Action']
2017,"['Action', 'Strategy']"
2016,"['Education', 'Utilities']"
2017,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie', 'RPG']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2017,"['Action', 'Casual', 'Indie']"
2017,['Simulation']
2017,['Simulation']
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Indie', 'Simulation', 'Audio Production', 'Early Access']"
2017,"['Action', 'Indie']"
2017,"['Action', 'Adventure']"
2017,"['Simulation', 'Strategy']"
2017,"['Adventure', 'Indie']"
2017,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2017,"['Casual', 'Indie', 'Massively Multiplayer', 'Early Access']"
2017,"['Casual', 'Indie']"
2017,"['Casual', 'Indie']"
2017,"['Casual', 'Free to Play', 'Indie']"
2017,"['Casual', 'Indie']"
2017,['Indie']
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Animation &amp; Modeling', 'Design &amp; Illustration']"
2017,"['Adventure', 'RPG', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie']"
2017,['Indie']
2017,['Strategy']
2017,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Strategy']"
2017,"['Casual', 'Indie', 'Racing', 'Simulation']"
2017,"['Action', 'Indie']"
2017,['Adventure']
2017,"['Casual', 'Indie']"
2018,"['Adventure', 'Indie']"
2017,['Action']
2017,"['Action', 'Indie']"
2017,"['Casual', 'Indie']"
2017,['Casual']
2017,['Action']
2017,['Indie']
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Indie', 'Racing', 'Sports']"
2017,"['Action', 'Indie', 'Racing', 'Sports']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'RPG', 'Strategy']"
2017,"['Indie', 'Racing', 'Sports']"
2017,['Action']
2017,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2017,"['Action', 'Adventure', 'Casual', 'Indie']"
2017,['Simulation']
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,['Photo Editing']
2017,['Action']
2017,"['Casual', 'Indie', 'Racing']"
2017,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2017,['Casual']
2017,"['Action', 'Casual', 'Indie']"
2017,"['Adventure', 'Indie']"
2017,"['Indie', 'RPG']"
2017,"['Casual', 'Indie', 'Strategy']"
2017,"['Action', 'Adventure', 'Indie', 'Strategy']"
2017,"['Casual', 'Indie']"
2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2017,"['Adventure', 'Casual', 'Indie']"
2017,"['Casual', 'Indie', 'Simulation']"
2017,"['Action', 'Adventure', 'RPG']"
2017,"['Action', 'Adventure', 'RPG']"
2017,"['Action', 'Adventure', 'RPG']"
2017,"['Action', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
2017,"['Action', 'Adventure', 'RPG']"
2017,"['Action', 'Adventure', 'RPG']"
2017,"['Casual', 'Simulation', 'Early Access']"
2017,['Casual']
2017,['Casual']
2017,"['Adventure', 'Casual']"
2017,"['Action', 'Indie']"
2017,['Action']
2017,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2017,['Adventure']
2017,"['Action', 'Indie']"
2017,"['Adventure', 'Indie', 'Early Access']"
2017,"['Action', 'Indie', 'Early Access']"
2017,"['Adventure', 'Indie']"
2017,"['Action', 'Adventure', 'Indie']"
